"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2019","31,313.36","31,636.66","31,645.24","31,267.99","","-1.02%"
"03/11/2019","31,636.66","31,718.23","31,792.81","31,636.66","","-0.90%"
"03/08/2019","31,924.51","32,010.06","32,043.49","31,876.24","","-0.27%"
"03/07/2019","32,010.06","32,121.74","32,159.87","32,041.74","","-0.35%"
"03/06/2019","32,121.74","32,173.66","32,173.66","32,062.03","","-0.16%"
"03/05/2019","32,173.66","32,129.94","32,252.89","32,126.42","","0.14%"
"03/04/2019","32,129.94","31,827.24","32,129.94","31,827.24","","0.95%"
"03/01/2019","31,827.24","31,718.70","31,935.28","31,708.89","","0.34%"
"02/28/2019","31,718.70","32,247.54","32,953.54","31,718.70","","-1.63%"
"02/27/2019","32,244.24","32,473.82","32,524.10","32,185.06","","-0.71%"
"02/26/2019","32,473.82","32,700.12","32,745.92","32,441.42","","-0.69%"
"02/25/2019","32,700.12","32,516.05","32,713.13","32,516.05","","0.57%"
"02/22/2019","32,515.52","32,568.66","32,617.13","32,473.74","","-0.16%"
"02/21/2019","32,568.66","32,646.16","32,734.37","32,568.66","","-0.14%"
"02/20/2019","32,614.06","32,410.13","32,617.94","32,392.46","","0.64%"
"02/19/2019","32,406.18","32,190.07","32,416.04","32,157.29","","0.67%"
"02/18/2019","32,190.07","32,715.20","32,738.95","31,824.22","","-1.61%"
"02/15/2019","32,715.20","32,457.63","32,958.96","32,457.63","","0.81%"
"02/14/2019","32,453.69","32,413.92","32,496.18","32,367.49","","0.12%"
"02/13/2019","32,413.92","32,463.38","32,635.13","32,267.37","","-0.15%"
"02/12/2019","32,462.31","31,783.00","32,462.69","31,783.00","","2.14%"
"02/11/2019","31,781.87","31,529.92","31,891.23","31,515.44","","0.80%"
"02/08/2019","31,529.92","31,457.17","31,845.63","31,457.17","","0.31%"
"02/07/2019","31,433.49","30,817.22","31,433.49","30,817.22","","1.98%"
"02/06/2019","30,821.80","30,773.57","30,825.20","30,728.01","","0.16%"
"02/05/2019","30,773.57","30,745.05","30,773.57","30,521.42","","0.09%"
"02/04/2019","30,745.05","30,636.36","30,754.09","30,636.36","","0.35%"
"02/01/2019","30,636.36","30,557.20","30,740.63","30,557.20","","0.26%"
"01/31/2019","30,557.20","31,142.58","31,142.58","30,557.20","","-1.89%"
"01/30/2019","31,145.34","31,178.71","31,202.30","31,143.37","","-0.11%"
"01/29/2019","31,178.71","31,334.61","31,334.61","31,178.71","","-0.53%"
"01/28/2019","31,344.24","31,422.75","31,457.07","31,241.99","","-0.26%"
"01/25/2019","31,426.63","30,989.60","31,428.64","30,981.90","","1.41%"
"01/24/2019","30,989.60","30,886.32","30,989.60","30,866.96","","0.36%"
"01/23/2019","30,878.56","30,736.88","30,880.67","30,736.88","","0.46%"
"01/22/2019","30,736.88","30,732.72","30,811.19","30,485.34","","0.01%"
"01/21/2019","30,732.72","31,005.17","31,041.06","30,720.76","","-0.88%"
"01/18/2019","31,005.17","30,566.38","31,005.17","30,526.18","","1.38%"
"01/17/2019","30,583.21","30,460.68","30,597.02","30,297.38","","0.40%"
"01/16/2019","30,460.68","30,138.06","30,541.04","30,001.87","","1.65%"
"01/15/2019","29,964.79","29,964.79","30,172.40","29,964.79","","0.00%"
"01/14/2019","29,964.79","29,830.70","29,985.66","29,689.73","","0.45%"
"01/11/2019","29,830.70","29,522.31","30,438.21","29,518.35","","1.06%"
"01/10/2019","29,517.73","29,336.80","29,612.33","29,329.62","","0.62%"
"01/09/2019","29,336.80","30,036.15","30,084.28","29,336.80","","-2.33%"
"01/08/2019","30,036.15","30,397.63","30,488.52","29,999.95","","-1.20%"
"01/07/2019","30,400.28","30,638.90","30,709.65","30,260.03","","-0.78%"
"01/04/2019","30,638.90","30,770.70","30,770.70","30,577.18","","-0.43%"
"01/03/2019","30,771.32","31,070.06","31,078.43","30,749.66","","-0.96%"
"01/02/2019","31,070.06","31,429.34","31,434.04","31,065.25","","-1.15%"
"12/31/2018","31,430.50","31,036.63","31,430.50","30,753.93","","1.27%"
"12/28/2018","31,037.72","31,693.17","31,771.38","31,029.89","","-2.07%"
"12/27/2018","31,692.63","31,967.01","31,967.01","31,569.28","","-0.86%"
"12/24/2018","31,967.01","30,773.64","31,967.01","30,773.64","","3.88%"
"12/21/2018","30,773.64","30,802.90","30,911.22","30,704.47","","-0.09%"
"12/20/2018","30,802.90","30,704.98","30,802.90","30,506.79","","0.32%"
"12/19/2018","30,704.98","30,814.19","30,884.63","30,696.38","","-0.38%"
"12/18/2018","30,822.33","30,609.06","30,822.33","30,606.83","","0.70%"
"12/17/2018","30,609.06","30,700.50","30,722.25","30,553.90","","-0.21%"
"12/14/2018","30,672.79","30,568.05","30,754.26","30,568.05","","0.34%"
"12/13/2018","30,568.05","30,642.35","30,735.20","30,567.25","","-0.24%"
"12/12/2018","30,642.35","30,710.12","30,771.47","30,611.08","","-0.25%"
"12/11/2018","30,718.72","30,614.73","30,769.61","30,542.86","","0.34%"
"12/10/2018","30,614.73","30,866.82","31,213.77","30,614.73","","-0.82%"
"12/07/2018","30,866.82","30,819.10","30,993.02","30,774.51","","0.15%"
"12/06/2018","30,819.10","31,151.68","31,160.36","30,773.13","","-1.07%"
"12/05/2018","31,151.68","31,007.25","31,180.32","30,925.25","","0.47%"
"12/04/2018","31,007.25","30,798.76","31,025.33","30,792.47","","0.68%"
"12/03/2018","30,798.76","30,874.17","30,895.40","30,732.76","","-0.24%"
"11/30/2018","30,874.17","30,611.55","31,014.82","30,570.99","","0.86%"
"11/29/2018","30,611.55","31,023.47","31,061.18","30,545.20","","-1.33%"
"11/28/2018","31,023.47","31,173.71","31,295.97","30,993.97","","-0.48%"
"11/27/2018","31,173.71","31,533.50","31,551.61","31,147.49","","-1.29%"
"11/26/2018","31,579.72","31,678.70","31,779.90","31,562.31","","-0.31%"
"11/23/2018","31,678.70","31,984.60","31,998.15","31,610.43","","-0.96%"
"11/22/2018","31,984.60","31,969.79","31,999.72","31,934.90","","0.05%"
"11/21/2018","31,969.79","32,222.24","32,357.22","31,968.13","","-0.78%"
"11/19/2018","32,222.24","32,057.01","32,226.73","32,026.17","","0.51%"
"11/16/2018","32,058.28","31,864.80","32,150.75","31,854.43","","0.61%"
"11/15/2018","31,864.80","32,108.92","32,117.61","31,859.77","","-0.76%"
"11/14/2018","32,108.92","32,146.55","32,191.60","32,101.59","","-0.14%"
"11/13/2018","32,152.90","32,136.43","32,402.92","32,101.80","","0.03%"
"11/12/2018","32,143.41","32,202.73","32,218.71","32,123.14","","-0.18%"
"11/09/2018","32,200.21","32,228.50","32,253.44","32,126.60","","-0.09%"
"11/08/2018","32,228.50","32,108.30","32,246.75","32,103.41","","0.37%"
"11/07/2018","32,108.30","32,154.03","32,218.20","32,083.25","","-0.14%"
"11/06/2018","32,154.03","32,048.18","32,212.00","31,949.33","","0.33%"
"11/05/2018","32,048.18","32,130.02","32,182.93","32,033.91","","-0.24%"
"11/02/2018","32,124.94","32,006.65","32,200.93","32,006.65","","0.37%"
"11/01/2018","32,006.65","32,458.05","32,477.99","32,006.65","","-1.42%"
"10/31/2018","32,466.27","33,168.96","33,215.73","32,399.67","","-2.12%"
"10/30/2018","33,167.88","33,196.07","33,577.11","32,828.11","","-0.08%"
"10/29/2018","33,196.07","32,907.33","33,200.37","32,735.95","","0.88%"
"10/26/2018","32,907.33","32,545.06","32,907.33","32,326.90","","1.11%"
"10/25/2018","32,545.06","32,403.60","32,570.86","32,397.42","","0.44%"
"10/24/2018","32,403.60","33,191.45","33,201.34","32,403.60","","-2.37%"
"10/23/2018","33,191.45","32,962.82","33,269.00","32,962.82","","0.69%"
"10/22/2018","32,962.82","32,841.69","32,986.93","32,841.69","","0.37%"
"10/19/2018","32,841.69","32,664.63","32,897.48","32,639.31","","0.54%"
"10/18/2018","32,664.63","32,437.35","32,877.32","32,402.65","","0.70%"
"10/17/2018","32,437.35","32,722.18","32,722.18","32,418.90","","-0.87%"
"10/16/2018","32,722.18","32,413.00","32,736.75","32,413.00","","0.95%"
"10/15/2018","32,413.00","32,456.98","32,474.42","32,396.73","","-0.14%"
"10/12/2018","32,456.98","32,417.82","32,456.98","32,335.75","162.36M","0.12%"
"10/11/2018","32,417.82","32,382.58","32,443.08","32,330.67","147.52M","0.11%"
"10/10/2018","32,382.58","32,417.70","32,466.73","32,382.58","134.45M","-0.11%"
"10/09/2018","32,417.70","32,444.96","32,477.47","32,336.24","349.53M","-0.08%"
"10/08/2018","32,444.96","32,383.15","32,476.28","32,383.15","120.72M","0.19%"
"10/05/2018","32,383.15","32,423.57","32,424.98","32,332.30","166.65M","-0.12%"
"10/04/2018","32,423.57","32,454.03","32,526.70","32,395.25","151.14M","-0.09%"
"10/03/2018","32,454.03","32,711.65","32,728.72","32,434.67","136.70M","-0.79%"
"10/02/2018","32,711.65","32,762.34","32,815.19","32,695.45","184.59M","-0.17%"
"09/28/2018","32,766.37","32,763.35","32,817.46","32,661.14","184.53M","0.01%"
"09/27/2018","32,763.35","32,963.27","32,983.99","32,684.66","154.28M","-0.61%"
"09/26/2018","32,963.27","33,114.44","33,202.30","32,952.70","172.19M","-0.46%"
"09/25/2018","33,114.44","32,646.43","33,230.46","32,646.43","222.95M","2.04%"
"09/24/2018","32,451.27","32,540.17","32,577.92","32,427.54","190.46M","-0.27%"
"09/21/2018","32,540.17","32,480.89","32,784.33","32,475.85","330.38M","0.18%"
"09/20/2018","32,480.89","32,375.12","32,480.89","32,330.18","225.93M","0.33%"
"09/19/2018","32,375.12","32,350.90","32,392.93","32,269.75","190.02M","-0.02%"
"09/18/2018","32,381.00","32,201.98","32,381.00","32,180.72","269.81M","0.56%"
"09/17/2018","32,201.98","32,327.59","32,378.72","32,201.98","160.67M","-0.39%"
"09/14/2018","32,327.59","32,022.04","32,446.48","32,022.04","251.69M","0.95%"
"09/13/2018","32,022.23","32,292.79","32,321.64","31,938.59","173.47M","-0.84%"
"09/12/2018","32,292.79","33,449.17","33,449.64","32,269.65","246.88M","-3.46%"
"09/11/2018","33,449.17","33,607.01","33,609.86","33,114.12","150.67M","-0.48%"
"09/10/2018","33,611.69","34,014.49","34,014.49","33,594.44","137.63M","-1.25%"
"09/07/2018","34,037.91","34,110.22","34,177.85","33,667.34","155.95M","-0.21%"
"09/06/2018","34,110.22","34,414.37","34,438.13","34,087.26","164.49M","-0.88%"
"09/05/2018","34,414.37","34,933.68","34,963.29","34,146.21","200.27M","-1.71%"
"09/04/2018","35,013.05","34,837.94","34,966.72","34,837.94","240.46M","0.50%"
"09/03/2018","34,837.50","34,848.55","34,860.32","33,849.14","131.53M","-0.03%"
"08/31/2018","34,848.45","35,086.67","35,086.67","34,113.89","384.89M","-0.68%"
"08/30/2018","35,086.67","35,354.26","35,400.04","34,942.23","284.59M","-0.77%"
"08/29/2018","35,358.94","35,516.21","35,560.31","35,358.94","345.05M","-0.44%"
"08/28/2018","35,516.21","35,311.36","35,516.21","35,309.85","339.68M","0.58%"
"08/27/2018","35,311.36","35,426.17","35,499.66","34,643.30","178.81M","-0.32%"
"08/24/2018","35,426.17","35,206.16","35,679.05","35,199.87","527.74M","0.62%"
"08/23/2018","35,206.16","34,663.48","35,206.16","34,481.47","220.71M","-0.38%"
"08/20/2018","35,341.90","35,266.29","35,425.17","34,900.34","220.50M","0.21%"
"08/17/2018","35,266.29","34,618.43","35,469.05","34,579.35","244.32M","1.87%"
"08/16/2018","34,618.43","35,069.34","35,069.34","34,603.07","237.81M","-1.29%"
"08/15/2018","35,069.34","35,288.23","35,300.21","35,061.28","209.52M","-0.62%"
"08/14/2018","35,288.23","35,410.61","35,434.60","35,156.29","164.51M","-0.35%"
"08/13/2018","35,410.61","35,446.47","35,474.15","35,351.76","160.42M","-0.10%"
"08/10/2018","35,446.47","36,232.66","36,232.66","35,435.28","192.99M","-2.17%"
"08/09/2018","36,232.66","36,299.82","36,366.26","36,153.15","188.26M","-0.19%"
"08/08/2018","36,299.82","36,333.80","36,336.04","36,295.55","113.93M","-0.09%"
"08/07/2018","36,333.80","36,479.42","36,491.19","36,321.50","248.01M","-0.40%"
"08/06/2018","36,479.42","36,499.67","36,620.48","36,399.42","182.28M","-0.06%"
"08/03/2018","36,499.67","36,688.91","36,750.29","36,478.10","266.20M","-0.52%"
"08/02/2018","36,688.91","36,612.83","36,708.03","36,510.88","225.81M","0.21%"
"08/01/2018","36,612.83","37,017.78","37,023.18","36,573.19","240.02M","-1.09%"
"07/31/2018","37,017.78","36,937.73","37,017.78","36,713.99","244.95M","0.19%"
"07/30/2018","36,946.18","36,636.97","36,946.18","36,636.97","319.40M","0.84%"
"07/27/2018","36,636.97","36,427.22","36,643.40","36,427.22","311.35M","0.58%"
"07/26/2018","36,427.22","36,346.80","36,678.29","36,316.30","171.00M","0.22%"
"07/25/2018","36,346.80","36,455.24","36,474.12","36,339.41","329.84M","-0.30%"
"07/24/2018","36,455.24","36,711.96","36,711.96","36,446.40","378.69M","-0.70%"
"07/23/2018","36,711.96","36,603.44","36,713.06","36,603.44","225.91M","0.30%"
"07/20/2018","36,603.44","36,474.39","36,652.19","36,360.83","679.82M","0.37%"
"07/19/2018","36,470.05","36,748.18","36,906.22","36,420.72","296.35M","-0.76%"
"07/18/2018","36,748.18","36,963.70","36,963.70","36,608.11","181.15M","-0.58%"
"07/17/2018","36,963.70","37,266.86","37,281.34","36,949.30","203.56M","-0.81%"
"07/16/2018","37,266.86","37,392.77","37,392.77","37,215.81","303.48M","-0.34%"
"07/13/2018","37,392.77","37,226.44","37,396.67","37,182.19","212.15M","0.45%"
"07/12/2018","37,226.44","37,253.25","37,253.25","37,075.09","262.97M","-0.07%"
"07/11/2018","37,253.25","37,421.01","37,431.58","37,233.82","285.11M","-0.45%"
"07/10/2018","37,421.01","37,647.93","37,647.93","37,422.84","211.63M","-0.60%"
"07/09/2018","37,647.93","37,625.59","37,715.30","37,615.49","151.20M","0.06%"
"07/06/2018","37,625.59","37,743.22","37,826.28","37,612.36","170.87M","-0.31%"
"07/05/2018","37,743.22","37,499.07","37,743.22","37,451.08","497.11M","0.65%"
"07/04/2018","37,499.07","37,605.12","37,611.68","37,445.76","381.80M","-0.28%"
"07/03/2018","37,605.12","37,946.92","37,946.92","37,601.79","254.77M","-0.90%"
"07/02/2018","37,946.92","38,278.55","38,322.94","37,946.92","244.46M","-0.87%"
"06/29/2018","38,278.55","37,733.44","38,291.55","37,733.44","469.34M","1.44%"
"06/28/2018","37,733.44","37,963.93","37,977.25","37,708.50","414.93M","-0.61%"
"06/27/2018","37,963.93","37,988.54","38,030.63","37,908.64","372.24M","-0.06%"
"06/26/2018","37,988.54","37,992.12","38,040.10","37,929.64","258.71M","-0.01%"
"06/25/2018","37,992.12","37,862.53","38,003.18","37,690.01","207.41M","0.34%"
"06/22/2018","37,862.53","38,152.60","38,197.65","37,852.38","167.22M","-0.76%"
"06/21/2018","38,152.60","38,605.07","38,606.97","38,093.16","271.40M","-1.17%"
"06/20/2018","38,605.07","38,664.15","38,670.95","38,533.66","267.76M","-0.15%"
"06/19/2018","38,664.15","38,928.02","38,928.02","38,616.91","390.47M","-0.68%"
"06/14/2018","38,928.02","39,031.72","39,068.49","38,407.08","335.71M","-0.27%"
"06/13/2018","39,031.72","39,167.04","39,261.60","39,031.72","456.49M","-0.35%"
"06/12/2018","39,167.04","38,844.32","39,425.61","38,843.04","341.48M","0.83%"
"06/11/2018","38,845.31","38,669.23","38,856.06","38,649.41","603.17M","0.46%"
"06/08/2018","38,669.23","39,042.11","39,088.69","38,636.00","210.03M","-0.96%"
"06/07/2018","39,042.11","38,435.29","39,042.39","38,435.29","492.04M","1.58%"
"06/06/2018","38,435.29","37,854.92","38,463.54","37,854.92","393.12M","1.53%"
"06/05/2018","37,854.92","36,947.10","37,854.92","36,947.10","339.65M","2.46%"
"06/04/2018","36,947.10","36,816.29","36,950.98","36,676.15","314.33M","0.36%"
"06/01/2018","36,816.29","38,104.54","38,148.45","36,677.07","516.81M","-3.38%"
"05/31/2018","38,104.54","38,606.41","38,791.52","37,998.17","476.20M","-4.01%"
"05/30/2018","39,695.16","39,028.51","39,177.53","38,603.32","342.05M","1.71%"
"05/28/2018","39,028.51","39,323.62","39,323.62","38,910.82","222.29M","-0.75%"
"05/25/2018","39,323.62","39,723.85","39,908.11","39,213.98","295.99M","-1.01%"
"05/24/2018","39,723.85","40,150.55","40,150.55","39,723.85","256.43M","-1.06%"
"05/23/2018","40,150.55","40,249.29","40,254.91","40,116.27","266.70M","-0.25%"
"05/22/2018","40,249.29","40,425.07","40,461.69","40,245.32","280.06M","-0.43%"
"05/21/2018","40,425.07","40,472.45","40,476.61","40,383.19","271.27M","-0.12%"
"05/18/2018","40,472.45","40,651.41","40,675.70","40,444.17","350.55M","-0.44%"
"05/17/2018","40,651.41","40,992.97","41,003.76","40,675.89","424.37M","-0.83%"
"05/16/2018","40,992.97","40,615.42","41,027.28","40,531.90","259.48M","0.93%"
"05/15/2018","40,615.42","40,677.61","40,723.49","40,565.66","203.36M","-0.15%"
"05/14/2018","40,677.61","41,022.31","41,029.79","40,667.46","218.76M","-0.84%"
"05/11/2018","41,022.31","40,914.94","41,189.28","40,913.85","214.58M","0.26%"
"05/10/2018","40,914.94","41,080.12","41,086.20","40,872.96","244.92M","-0.40%"
"05/09/2018","41,080.12","41,156.37","41,160.18","40,904.83","341.06M","-0.18%"
"05/08/2018","41,155.80","41,172.82","41,642.33","41,110.44","563.62M","-0.04%"
"05/07/2018","41,172.82","41,218.72","41,233.42","41,031.15","221.38M","-0.11%"
"05/04/2018","41,218.72","41,107.81","41,236.79","41,107.81","283.57M","0.27%"
"05/03/2018","41,107.81","41,306.02","41,307.05","40,944.36","320.39M","-0.48%"
"05/02/2018","41,306.02","41,268.01","41,396.91","41,154.78","276.17M","0.09%"
"04/30/2018","41,268.01","41,244.89","41,279.95","41,146.48","450.53M","0.06%"
"04/27/2018","41,244.89","40,777.67","41,247.20","40,761.74","319.34M","1.21%"
"04/26/2018","40,752.83","40,755.73","40,798.01","40,727.26","378.19M","-0.01%"
"04/25/2018","40,755.73","40,801.04","40,926.72","40,589.60","350.39M","-0.12%"
"04/24/2018","40,802.78","40,763.93","40,970.31","40,757.19","246.58M","0.10%"
"04/23/2018","40,763.93","40,814.89","40,832.34","40,579.54","309.41M","-0.12%"
"04/20/2018","40,814.89","40,874.09","40,893.97","40,735.76","242.06M","-0.14%"
"04/19/2018","40,874.09","40,772.26","40,937.09","40,724.76","740.36M","0.25%"
"04/18/2018","40,772.26","40,788.68","40,861.04","40,492.26","230.17M","-0.04%"
"04/17/2018","40,788.68","40,533.37","40,862.01","40,409.90","1.60B","0.63%"
"04/16/2018","40,533.37","40,932.18","41,014.67","40,888.23","192.49M","-0.67%"
"04/13/2018","40,808.48","40,808.48","40,961.20","40,426.93","167.13M","0.00%"
"04/12/2018","40,808.48","40,846.24","40,882.71","40,622.43","205.29M","-0.09%"
"04/11/2018","40,846.24","40,499.04","40,849.15","40,444.54","367.20M","0.86%"
"04/10/2018","40,499.04","40,429.18","40,499.04","40,206.10","388.27M","0.17%"
"04/09/2018","40,429.18","40,841.14","40,848.41","40,429.18","287.04M","-1.01%"
"04/06/2018","40,841.14","40,875.69","41,001.17","40,814.68","501.96M","-0.08%"
"04/05/2018","40,875.69","40,749.86","40,945.75","40,684.52","495.64M","0.31%"
"04/04/2018","40,749.86","40,854.54","40,855.83","40,512.37","401.41M","-0.26%"
"04/03/2018","40,855.64","41,504.51","41,615.41","40,795.66","364.76M","-1.56%"
"03/29/2018","41,504.51","40,822.83","41,526.24","40,681.31","270.60M","1.72%"
"03/28/2018","40,802.08","41,243.24","41,280.46","40,751.40","535.03M","-1.07%"
"03/27/2018","41,243.24","41,454.30","41,466.48","41,232.61","352.89M","-0.51%"
"03/26/2018","41,454.30","41,472.10","41,662.40","41,454.30","379.88M","-0.04%"
"03/23/2018","41,472.10","41,633.79","41,960.37","41,469.28","560.12M","-0.39%"
"03/22/2018","41,633.79","41,495.43","41,640.04","41,370.69","542.27M","0.33%"
"03/21/2018","41,495.43","41,686.36","41,693.11","41,235.34","488.74M","-0.46%"
"03/20/2018","41,686.36","41,832.63","41,860.34","41,614.20","398.20M","-0.35%"
"03/19/2018","41,832.63","41,926.99","41,926.99","41,664.77","326.86M","-0.25%"
"03/16/2018","41,935.93","42,185.38","42,185.38","41,741.34","426.58M","-0.59%"
"03/15/2018","42,185.38","42,839.49","42,889.64","42,039.57","404.05M","-1.53%"
"03/14/2018","42,839.52","43,073.42","43,073.42","42,669.83","372.67M","-0.54%"
"03/13/2018","43,073.45","43,056.51","43,081.56","42,801.00","407.78M","0.04%"
"03/12/2018","43,056.51","43,167.87","43,228.94","42,943.34","431.23M","-0.26%"
"03/09/2018","43,167.86","43,090.55","43,290.23","43,079.16","1.53B","0.18%"
"03/08/2018","43,090.55","42,952.70","43,092.63","42,777.92","266.00M","0.32%"
"03/07/2018","42,952.70","43,609.77","43,870.09","42,939.13","270.32M","-1.51%"
"03/06/2018","43,609.77","43,513.93","43,611.76","42,912.56","445.50M","0.22%"
"03/05/2018","43,513.93","42,876.23","44,062.47","42,876.23","251.87M","1.49%"
"03/02/2018","42,876.23","42,843.38","42,934.03","42,705.63","403.13M","0.08%"
"03/01/2018","42,843.38","43,330.54","43,366.21","42,628.49","371.25M","-1.12%"
"02/28/2018","43,330.54","42,299.56","43,389.51","42,098.01","571.57M","2.44%"
"02/27/2018","42,299.56","42,579.48","42,588.34","42,231.43","438.65M","-0.66%"
"02/26/2018","42,579.48","42,570.89","42,671.04","42,514.17","384.86M","0.02%"
"02/23/2018","42,570.89","42,258.78","42,580.14","42,214.42","308.43M","0.74%"
"02/22/2018","42,258.78","42,158.32","42,292.85","42,158.32","342.07M","0.24%"
"02/21/2018","42,158.32","42,148.40","42,241.04","42,061.98","570.26M","0.02%"
"02/20/2018","42,148.40","41,987.74","42,265.53","41,497.82","510.28M","0.38%"
"02/19/2018","41,988.18","42,638.83","42,712.65","41,988.18","287.17M","-1.53%"
"02/16/2018","42,638.83","42,604.40","42,751.47","42,454.63","616.59M","0.08%"
"02/15/2018","42,604.40","42,171.80","42,604.40","42,171.80","615.13M","1.03%"
"02/14/2018","42,171.80","41,708.15","42,207.86","41,657.35","520.74M","1.11%"
"02/13/2018","41,708.15","42,735.32","42,735.32","41,614.10","470.52M","-2.41%"
"02/12/2018","42,737.89","43,127.92","43,198.00","42,080.55","517.44M","-0.90%"
"02/09/2018","43,127.92","43,326.89","43,672.55","42,790.79","552.39M","-0.46%"
"02/08/2018","43,326.89","43,538.16","43,616.14","43,261.66","2.14B","-0.49%"
"02/07/2018","43,538.16","43,877.30","43,921.17","43,534.71","508.30M","-0.77%"
"02/06/2018","43,877.30","44,261.72","44,262.49","43,770.46","717.15M","-0.87%"
"02/05/2018","44,261.72","44,639.99","44,663.91","44,046.48","426.87M","-0.85%"
"02/02/2018","44,639.99","44,460.18","44,684.38","44,460.18","524.94M","0.40%"
"02/01/2018","44,460.18","44,378.80","44,484.04","44,155.38","630.52M","0.26%"
"01/31/2018","44,343.65","44,493.79","44,512.37","43,946.10","651.90M","-0.34%"
"01/30/2018","44,493.79","44,306.48","44,493.79","43,986.69","876.98M","0.42%"
"01/29/2018","44,306.48","43,773.76","44,306.48","43,773.76","573.35M","1.22%"
"01/26/2018","43,773.76","43,529.06","44,155.98","43,529.06","944.86M","0.56%"
"01/25/2018","43,529.06","43,963.40","43,995.68","43,106.26","500.85M","-0.99%"
"01/24/2018","43,963.40","44,389.85","44,389.85","43,092.87","536.43M","-0.96%"
"01/23/2018","44,389.85","44,912.53","44,937.83","43,720.59","737.86M","-1.16%"
"01/22/2018","44,912.53","45,092.83","45,321.82","44,748.24","2.13B","-0.40%"
"01/19/2018","45,092.83","44,848.74","45,103.96","44,377.62","1.34B","0.54%"
"01/18/2018","44,848.74","44,885.24","45,162.64","44,188.72","1.34B","-0.08%"
"01/17/2018","44,885.24","44,054.72","44,901.01","43,956.76","960.68M","1.89%"
"01/16/2018","44,054.72","43,119.00","44,055.68","43,119.00","635.40M","2.17%"
"01/15/2018","43,119.00","42,898.90","43,119.44","42,262.82","730.56M","0.51%"
"01/12/2018","42,898.90","43,041.54","43,670.57","42,636.87","1.39B","-0.33%"
"01/11/2018","43,041.54","41,816.11","43,269.41","41,813.37","1.16B","2.93%"
"01/10/2018","41,816.11","40,366.22","41,816.11","40,366.22","1.09B","3.60%"
"01/09/2018","40,362.97","39,849.65","40,485.54","39,688.04","770.89M","1.29%"
"01/08/2018","39,849.65","38,923.26","39,851.45","38,908.12","604.53M","2.38%"
"01/05/2018","38,923.26","38,676.12","39,113.68","38,676.12","753.29M","0.64%"
"01/04/2018","38,676.12","38,187.28","38,848.31","38,182.94","825.13M","1.28%"
"01/03/2018","38,187.28","38,264.79","38,579.51","38,187.28","580.71M","-0.20%"
"01/02/2018","38,264.79","38,243.19","38,268.82","37,646.88","248.48M","0.06%"
